Customer_ID,Age,Gender,Income,Occupation,City,Credit_Score,Transaction_ID,Amount,Merchant_Type,Transaction_Time,Is_Fraud,Loan_ID,Loan_Amount,Tenure,EMI,Default_Status,Stock_Sentiment_Score,Stock_Return,Investment_Amount,Policy_ID,Claim_Amount,Claim_Status,Risk_Score
CUST00779,38,F,87986.87,Manager,Denver,594,TXN000779,40.63,Entertainment,2023-04-12 12:34:44,0,LOAN000779,108470.51,42,2975.65,0,-0.082,-0.0204,9511.34,POL000779,0,0,75.65
CUST00780,49,M,92216.47,Engineer,Houston,683,TXN000780,155.06,Travel,2023-07-03 21:44:42,0,LOAN000780,24899.54,8,3186.9,0,0.306,0.0411,6497.64,POL000780,1993.33,1,81.1
CUST00781,42,F,79965.26,Manager,Atlanta,603,TXN000781,46.49,Grocery,2023-08-15 13:14:06,0,LOAN000781,21883.53,14,1641.79,0,-0.438,-0.1025,12632.37,POL000781,4847.98,1,61.39
CUST00782,19,M,42537.23,Service,New York,527,TXN000782,84.75,Restaurant,2023-07-22 17:13:25,0,LOAN000782,79485.61,46,2066.88,0,0.182,0.0626,6159.53,POL000782,0,0,43.41
CUST00783,45,F,25442.54,Service,Philadelphia,541,TXN000783,149.54,Utilities,2024-10-22 22:10:52,0,LOAN000783,32763.67,44,879.79,1,0.439,0.0614,4995.22,POL000783,0,0,42.6
CUST00784,49,M,134284.78,Doctor,Atlanta,687,TXN000784,165.35,Utilities,2023-09-02 16:11:30,0,LOAN000784,177886.01,31,6229.67,0,-0.098,0.0029,10787.32,POL000784,0,0,4.04
CUST00785,48,F,54784.13,Service,Phoenix,650,TXN000785,76.27,Gas_Station,2024-12-20 06:40:23,0,LOAN000785,87862.01,7,12846.29,0,-1.804,-0.0474,3784.58,POL000785,4900.49,1,34.17
CUST00786,56,F,43058.48,Service,San Francisco,640,TXN000786,248.57,Travel,2024-09-14 00:18:27,0,LOAN000786,23341.22,28,908.09,0,0.331,0.0266,6623.75,POL000786,0,0,46.35
CUST00787,52,F,44251.64,Clerk,San Diego,647,TXN000787,32.78,Pharmacy,2023-11-02 05:10:07,0,LOAN000787,70725.96,28,2747.1,0,0.365,0.1217,2608.53,POL000787,0,0,22.42
CUST00788,46,F,39925.97,Clerk,Boston,617,TXN000788,39.63,Entertainment,2024-06-28 06:28:19,0,LOAN000788,65099.22,26,2725.3,0,-0.68,-0.1018,2813.79,POL000788,1626.4,1,68.62
CUST00789,38,M,47232.16,Sales,San Francisco,560,TXN000789,26.15,Entertainment,2024-10-08 03:44:12,0,LOAN000789,22040.13,21,1136.25,0,-1.284,0.0134,8395.41,POL000789,0,0,15.51
CUST00790,18,F,31864.24,Student,Dallas,527,TXN000790,70.75,Clothing,2024-07-25 03:58:15,1,LOAN000790,24870.62,14,1883.29,1,1.476,-0.0161,3785.05,POL000790,0,0,49.53
CUST00791,46,M,23977.99,Clerk,Phoenix,562,TXN000791,61.7,Online_Retail,2023-09-11 09:46:12,0,LOAN000791,43339.25,18,2578.15,0,0.491,0.0088,1814.66,POL000791,0,0,62.96
CUST00792,43,M,139162.14,Lawyer,New York,735,TXN000792,74.38,Entertainment,2023-09-05 01:01:32,0,LOAN000792,129594.74,33,4228.9,0,-0.229,-0.017,14130.02,POL000792,0,0,52.47
CUST00793,44,M,76527.32,Lawyer,Denver,598,TXN000793,434.91,Electronics,2023-12-18 16:01:05,0,LOAN000793,109003.35,32,3795.91,0,-1.137,-0.0442,14001.54,POL000793,0,0,29.07
CUST00794,20,F,23666.74,Student,Miami,560,TXN000794,42.72,Online_Retail,2023-07-31 05:37:29,0,LOAN000794,10758.68,56,234.95,0,-0.822,-0.017,3326.25,POL000794,0,0,43.74
CUST00795,23,M,91415.11,Lawyer,Houston,634,TXN000795,57.5,Restaurant,2023-07-01 10:49:44,0,LOAN000795,136351.54,57,2839.27,0,1.303,-0.0307,15397.23,POL000795,9279.52,1,90.72
CUST00796,55,M,64268.36,Sales,Phoenix,699,TXN000796,38.74,Gas_Station,2023-02-28 00:16:28,0,LOAN000796,107942.84,22,5194.51,0,0.138,0.0542,9363.89,POL000796,0,0,47.76
CUST00797,39,M,57491.7,Engineer,Philadelphia,593,TXN000797,239.58,Electronics,2023-06-07 10:50:14,0,LOAN000797,66321.77,43,1783.42,0,-0.551,-0.1007,8148.25,POL000797,0,0,14.86
CUST00798,50,F,49159.55,Clerk,Boston,640,TXN000798,226.36,Electronics,2023-04-16 17:18:31,0,LOAN000798,19395.82,41,535.05,0,0.51,0.0372,3711.07,POL000798,0,0,12.78
CUST00799,40,F,49170.17,Service,Denver,667,TXN000799,108.52,Restaurant,2024-08-28 19:04:44,0,LOAN000799,29519.98,6,5016.01,0,-0.814,-0.0326,9613.77,POL000799,0,0,90.29
CUST00800,40,M,36368.26,Sales,New York,567,TXN000800,1,Clothing,2024-08-21 04:34:24,0,LOAN000800,3686.57,23,174.53,0,1.501,-0.0285,6482.66,POL000800,0,0,84.15
CUST00801,54,F,59162.65,Sales,Boston,591,TXN000801,1,Entertainment,2024-03-30 03:44:52,0,LOAN000801,48524.19,56,1045.3,0,1.353,0.0372,3725.54,POL000801,0,0,52.31
CUST00802,32,F,104980.03,Doctor,Miami,582,TXN000802,75.21,Clothing,2023-03-26 15:24:03,0,LOAN000802,14231.9,14,1070.48,0,-0.467,-0.0872,18743.77,POL000802,0,0,29.55
CUST00803,41,M,38523.8,Service,Philadelphia,611,TXN000803,103.89,Entertainment,2023-05-01 17:03:45,0,LOAN000803,60653.08,18,3580.96,0,-0.629,-0.0106,4753.14,POL000803,0,0,4.77
CUST00804,33,M,81812.11,Engineer,Phoenix,561,TXN000804,65.15,Travel,2023-03-24 01:36:11,0,LOAN000804,120256.17,45,3146.07,0,-2.618,-0.1235,16309.22,POL000804,2119.58,1,7.65
CUST00805,33,F,105911.87,Doctor,Los Angeles,630,TXN000805,1,Travel,2023-05-08 16:10:18,0,LOAN000805,119046.78,60,2379.8,0,-1.482,-0.0066,14693.91,POL000805,0,0,4.51
CUST00806,35,M,41159.04,Clerk,Denver,594,TXN000806,257.12,Electronics,2023-12-16 04:31:53,0,LOAN000806,45099.3,50,1066.18,0,-1.339,-0.073,7225.4,POL000806,0,0,10.76
CUST00807,43,F,76889.13,Teacher,Philadelphia,638,TXN000807,224.37,Electronics,2023-12-28 23:53:49,0,LOAN000807,88252.48,20,4697.49,0,0.135,-0.0198,7064.24,POL000807,0,0,42.49
CUST00808,32,F,29816.4,Service,San Diego,576,TXN000808,28.2,Grocery,2023-09-01 22:00:17,0,LOAN000808,21257.31,48,523.76,0,-0.326,0.0082,4755.8,POL000808,0,0,9.45
CUST00809,58,F,73212.9,Teacher,Atlanta,665,TXN000809,40.43,Restaurant,2023-11-12 17:56:35,0,LOAN000809,22687.35,49,530.51,0,-1.345,-0.0655,11745.31,POL000809,6079.85,1,66.09
CUST00810,26,F,22240.36,Service,San Diego,582,TXN000810,101.51,Utilities,2023-04-04 18:41:45,0,LOAN000810,5041.71,51,117.8,0,-0.281,-0.0085,1934.87,POL000810,3720.31,1,56.85
CUST00811,37,F,67527.51,Engineer,Seattle,582,TXN000811,316.58,Travel,2024-02-21 06:21:27,0,LOAN000811,23403.08,9,2691.76,0,0.505,-0.0656,6691.6,POL000811,0,0,25.34
CUST00812,33,F,132979.47,Doctor,Dallas,648,TXN000812,51.21,Restaurant,2023-10-06 06:57:43,0,LOAN000812,64355.44,38,1894.29,0,0.528,0.0421,18207.56,POL000812,0,0,25.49
CUST00813,61,M,78457.8,Sales,Atlanta,647,TXN000813,249.41,Electronics,2024-08-21 08:07:04,0,LOAN000813,22566.96,29,848.72,0,-1.9,0.0503,14418.46,POL000813,0,0,8.18
CUST00814,42,M,134961.46,Doctor,San Diego,713,TXN000814,1,Clothing,2023-06-11 06:37:11,0,LOAN000814,227945.74,41,6135.87,0,-0.128,0.137,18728.03,POL000814,1157.04,1,50.34
CUST00815,55,F,58586.77,Teacher,Philadelphia,665,TXN000815,114.31,Electronics,2023-12-18 00:20:41,0,LOAN000815,64390.41,56,1342.12,0,-1.383,-0.0231,4238.49,POL000815,0,0,11.39
CUST00816,18,F,24996.46,Student,Chicago,544,TXN000816,43.7,Clothing,2023-08-28 11:16:20,0,LOAN000816,14655,46,378.71,0,0.902,0.0574,3400.9,POL000816,1710.06,1,66.16
CUST00817,44,F,72742.09,Manager,Dallas,666,TXN000817,49.75,Entertainment,2023-12-26 21:24:23,0,LOAN000817,91023.04,15,6341.94,0,0.784,-0.0733,3692.51,POL000817,3012.02,1,17.96
CUST00818,53,M,52121.99,Clerk,Seattle,592,TXN000818,123.1,Utilities,2023-07-25 20:06:20,0,LOAN000818,97332.65,41,2728.27,0,-0.898,0.0572,10269.47,POL000818,0,0,18.22
CUST00819,41,F,59411.56,Sales,Dallas,661,TXN000819,37.98,Pharmacy,2024-10-24 03:25:11,0,LOAN000819,61411.97,25,2640.97,0,-0.766,0.0235,3327.57,POL000819,0,0,39.3
CUST00820,55,M,56848.87,Teacher,Philadelphia,682,TXN000820,11.41,Pharmacy,2023-04-04 03:21:02,0,LOAN000820,14321.25,46,351.64,0,-0.461,-0.0334,6855.85,POL000820,0,0,8.33
CUST00821,32,F,32615.7,Clerk,Atlanta,588,TXN000821,30.45,Pharmacy,2023-03-12 05:34:03,0,LOAN000821,7023.15,50,166.43,0,-2.253,0.0168,5391.08,POL000821,0,0,87.68
CUST00822,61,F,63717.13,Sales,Denver,709,TXN000822,82.33,Entertainment,2023-05-03 10:09:48,0,LOAN000822,119957.9,49,2756.43,0,0.336,-0.006,3507.19,POL000822,0,0,29.76
CUST00823,74,M,27379.68,Retired,San Francisco,595,TXN000823,385.66,Electronics,2024-09-19 06:41:50,0,LOAN000823,21937.43,16,1451.08,0,-0.273,-0.0284,3550.28,POL000823,0,0,58.72
CUST00824,34,M,31576.75,Service,Phoenix,553,TXN000824,40.36,Grocery,2024-06-16 20:59:21,0,LOAN000824,52572.81,17,3303.97,0,0.97,0.0432,3848.9,POL000824,0,0,45.5
CUST00825,33,F,115725.47,Engineer,Denver,629,TXN000825,232.45,Electronics,2023-08-25 06:58:41,0,LOAN000825,20511.3,23,959.46,0,-1.098,-0.0751,19638.92,POL000825,0,0,67.03
CUST00826,61,F,62263.96,Teacher,Los Angeles,675,TXN000826,29.42,Travel,2024-10-03 20:57:51,0,LOAN000826,42178.77,35,1326.2,0,-0.619,0.0387,10783.73,POL000826,0,0,62.38
CUST00827,63,F,108150.67,Lawyer,Seattle,672,TXN000827,6.08,Pharmacy,2024-07-01 08:38:58,0,LOAN000827,208202.46,49,4855.03,0,-1.507,-0.0829,12747.31,POL000827,0,0,26.51
CUST00828,32,M,79214.74,Manager,San Diego,635,TXN000828,284.48,Electronics,2024-06-25 06:44:49,0,LOAN000828,117065.66,53,2590.62,0,-1.004,-0.0726,6818.55,POL000828,9078,1,96.67
CUST00829,33,M,116607.1,Lawyer,Los Angeles,693,TXN000829,99.56,Online_Retail,2024-04-13 14:22:24,0,LOAN000829,53636.33,42,1422.44,0,-1.182,-0.0691,15598.89,POL000829,5373.4,1,87.13
CUST00830,35,M,50597.15,Teacher,San Diego,611,TXN000830,194.28,Online_Retail,2023-02-01 07:48:07,0,LOAN000830,28974.45,25,1259.18,0,0.996,0.0579,2624.14,POL000830,0,0,18.72
CUST00831,19,M,21753.13,Student,Austin,538,TXN000831,93.99,Travel,2023-06-17 00:16:40,0,LOAN000831,9569.33,30,358.46,0,-0.698,-0.0448,3475.45,POL000831,0,0,18.51
CUST00832,26,M,63213.04,Teacher,Boston,555,TXN000832,80.8,Entertainment,2024-10-11 06:46:00,0,LOAN000832,56186.96,17,3530.08,1,0.124,-0.0649,12167.88,POL000832,7990.99,1,74.7
CUST00833,24,M,64196.03,Teacher,Chicago,556,TXN000833,87.38,Grocery,2024-10-27 07:40:59,0,LOAN000833,84314.18,26,3576.76,0,-0.381,-0.0379,4487.74,POL000833,0,0,60.41
CUST00834,28,F,26397.46,Service,San Francisco,589,TXN000834,82.59,Restaurant,2023-09-12 14:31:00,0,LOAN000834,25646.96,30,948.66,0,-1.269,-0.027,2491.09,POL000834,0,0,87.16
CUST00835,39,F,78023.16,Doctor,Phoenix,649,TXN000835,71.06,Entertainment,2023-04-26 04:57:21,0,LOAN000835,138675.68,16,9104.49,0,-0.168,-0.0624,11480.8,POL000835,0,0,10.63
CUST00836,43,M,115945.01,Manager,Philadelphia,670,TXN000836,60.34,Entertainment,2023-03-12 20:19:54,0,LOAN000836,51335.05,14,3819.84,0,0.599,-0.0456,7375.2,POL000836,0,0,53.44
CUST00837,63,F,83286.64,Engineer,Los Angeles,666,TXN000837,42.91,Electronics,2024-07-06 08:56:05,1,LOAN000837,61738.26,55,1306.2,0,-1.208,0.0814,10158.26,POL000837,0,0,0.58
CUST00838,25,F,92650.01,Engineer,Los Angeles,551,TXN000838,43.56,Pharmacy,2023-07-12 19:08:00,0,LOAN000838,185024.27,30,6908.61,0,0.809,-0.0268,8868.97,POL000838,0,0,11.67
CUST00839,54,M,28481.02,Clerk,Philadelphia,574,TXN000839,27.78,Gas_Station,2023-10-04 07:31:32,0,LOAN000839,21913.75,40,631.24,0,-0.85,-0.0331,4428.68,POL000839,0,0,17.17
CUST00840,36,F,97817.12,Engineer,Miami,697,TXN000840,140.36,Online_Retail,2023-11-04 18:31:55,0,LOAN000840,194047.62,57,3926.32,0,-0.483,-0.028,17478.78,POL000840,0,0,47.71
CUST00841,39,M,71608.85,Manager,Phoenix,581,TXN000841,14.37,Pharmacy,2024-02-03 19:34:55,0,LOAN000841,57735.86,37,1776.11,0,0.531,-0.0105,11607.29,POL000841,455.24,1,69.18
CUST00842,50,M,51576.88,Clerk,Phoenix,627,TXN000842,41.03,Clothing,2023-02-08 00:30:20,0,LOAN000842,47353.63,54,1035.03,0,-0.663,0.0178,2767.72,POL000842,0,0,86.88
CUST00843,23,F,35099.91,Clerk,Dallas,581,TXN000843,117.4,Entertainment,2024-06-09 23:36:47,0,LOAN000843,44084.97,19,2485.67,0,0.038,0.0482,4149.73,POL000843,0,0,96.58
CUST00844,45,M,42483.64,Sales,Austin,564,TXN000844,82.63,Clothing,2023-08-21 02:47:40,0,LOAN000844,21516.41,6,3677.82,0,-0.315,-0.0216,7042.74,POL000844,0,0,60.19
CUST00845,42,M,115742.68,Doctor,Seattle,675,TXN000845,172.66,Clothing,2023-07-22 01:51:37,0,LOAN000845,215244.25,22,10404.8,0,0.129,-0.0592,20964.45,POL000845,0,0,48.67
CUST00846,47,M,123393.11,Lawyer,San Diego,715,TXN000846,67.65,Restaurant,2024-09-28 23:34:42,0,LOAN000846,237795.6,30,8523.47,0,-2.381,0.0161,13672.46,POL000846,0,0,61.85
CUST00847,44,M,53101.3,Sales,Chicago,611,TXN000847,14.74,Restaurant,2023-05-16 01:07:46,0,LOAN000847,45373.58,13,3650.72,0,-1.83,-0.0414,8946.44,POL000847,4602.75,1,97.39
CUST00848,75,M,64220.75,Clerk,Seattle,770,TXN000848,96.76,Restaurant,2023-01-25 03:24:43,0,LOAN000848,126361.86,10,12904.13,0,0.616,0.0988,6779.34,POL000848,0,0,36.07
CUST00849,30,M,167434.57,Doctor,Dallas,647,TXN000849,120.51,Utilities,2023-11-11 02:25:02,0,LOAN000849,181408.29,10,18733,0,1.037,-0.0915,20032.6,POL000849,5105.98,1,67.38
CUST00850,32,M,83145.35,Doctor,Philadelphia,648,TXN000850,134.93,Clothing,2024-10-25 18:55:22,0,LOAN000850,55998.32,46,1392.54,0,-0.91,-0.0084,12056.94,POL000850,0,0,69.03
CUST00851,30,M,66172.13,Teacher,Dallas,590,TXN000851,202.52,Electronics,2023-12-18 05:38:26,0,LOAN000851,34514.37,40,989.08,0,-0.244,0.091,11848.61,POL000851,0,0,39.5
CUST00852,31,F,46449.64,Sales,New York,601,TXN000852,22.84,Clothing,2024-03-07 19:43:45,0,LOAN000852,6560.2,24,296.64,0,0.295,-0.0118,2815.07,POL000852,5051.56,1,30.27
CUST00853,30,F,82024.32,Lawyer,Seattle,625,TXN000853,66.57,Entertainment,2024-08-04 01:11:34,0,LOAN000853,115692.55,28,4516.82,0,0.693,0.0026,15093.72,POL000853,0,0,12.51
CUST00854,57,F,31926.27,Service,Boston,593,TXN000854,135.89,Restaurant,2024-03-03 06:59:48,0,LOAN000854,36777.79,14,2762.59,0,-2.028,-0.0258,3190.58,POL000854,0,0,1.39
CUST00855,61,M,130374.84,Doctor,Atlanta,729,TXN000855,79.72,Entertainment,2023-07-14 01:35:26,0,LOAN000855,242399.77,59,4689.39,0,-0.886,-0.0457,7158.51,POL000855,0,0,11.19
CUST00856,31,M,119025.17,Lawyer,Philadelphia,595,TXN000856,68.27,Restaurant,2023-03-15 13:48:25,0,LOAN000856,20436.5,35,657.55,0,-0.333,-0.0223,13555.22,POL000856,0,0,1.59
CUST00857,27,F,29234.71,Service,Austin,571,TXN000857,203.77,Utilities,2023-12-25 21:06:37,0,LOAN000857,10611.49,55,234.03,0,0.703,-0.0028,2644.82,POL000857,0,0,97.05
CUST00858,47,F,128269.75,Manager,San Diego,701,TXN000858,221.07,Electronics,2023-03-21 03:41:26,0,LOAN000858,154705.61,21,7777.45,0,2.498,0.0186,24616.8,POL000858,0,0,85.9
CUST00859,31,F,21647.83,Service,Phoenix,572,TXN000859,331.43,Travel,2024-09-16 09:43:17,0,LOAN000859,35524.98,38,1070.6,1,-0.228,0.0569,2843.77,POL000859,0,0,20.92
CUST00860,49,M,99259.43,Manager,Miami,699,TXN000860,37.25,Restaurant,2024-09-08 13:41:10,0,LOAN000860,85325.06,7,12435.12,0,-1.407,-0.0051,16791.9,POL000860,0,0,64.86
CUST00861,43,F,64833.59,Engineer,Denver,631,TXN000861,44.68,Gas_Station,2023-04-19 13:55:52,0,LOAN000861,96933.04,19,5421.27,0,0.402,0.0206,10902.01,POL000861,0,0,64.97
CUST00862,18,F,48272.69,Sales,New York,558,TXN000862,201.77,Utilities,2023-04-05 08:03:10,0,LOAN000862,77550.94,51,1829.63,0,1.321,0.0668,2999.85,POL000862,0,0,43.58
CUST00863,63,M,125390.7,Manager,Los Angeles,694,TXN000863,33.12,Online_Retail,2023-01-10 06:53:35,1,LOAN000863,209257.01,6,35501.35,0,0.108,-0.0111,22837.04,POL000863,7873.01,1,62.61
CUST00864,66,F,48539.92,Clerk,Miami,629,TXN000864,213.96,Online_Retail,2023-02-17 21:35:48,0,LOAN000864,57997.52,31,2061.68,0,-0.907,-0.0568,7784.06,POL000864,0,0,79
CUST00865,30,M,23957.86,Teacher,Miami,589,TXN000865,38.17,Gas_Station,2024-10-06 23:15:43,0,LOAN000865,29490.67,30,1090.84,0,0.958,-0.011,1394.87,POL000865,0,0,19.09
CUST00866,34,M,33273.27,Service,San Diego,614,TXN000866,105.61,Utilities,2024-08-29 14:08:57,0,LOAN000866,49527.26,21,2528.91,0,0.664,0.0134,6381.76,POL000866,0,0,30.09
CUST00867,44,M,45668.6,Clerk,Philadelphia,596,TXN000867,299.76,Electronics,2023-06-22 15:45:04,0,LOAN000867,11376.37,20,609.89,0,-1.026,-0.0735,6905,POL000867,0,0,46.34
CUST00868,45,F,105383.75,Manager,San Francisco,666,TXN000868,85.66,Clothing,2023-04-12 12:42:31,0,LOAN000868,164895.31,31,5806.11,0,0.381,-0.0174,19305.95,POL000868,0,0,47.4
CUST00869,49,F,67970.03,Sales,Denver,608,TXN000869,92.79,Restaurant,2023-06-03 21:28:02,0,LOAN000869,112325.18,52,2554.75,0,0.997,-0.0059,4529.86,POL000869,0,0,2.18
CUST00870,70,M,51076.3,Sales,Seattle,696,TXN000870,44.16,Grocery,2024-10-01 18:23:07,0,LOAN000870,89326.27,49,2063.22,0,1.182,0.1299,5354.77,POL000870,0,0,16.61
CUST00871,37,F,106220.04,Manager,Miami,670,TXN000871,57.61,Entertainment,2023-11-08 03:23:10,0,LOAN000871,56377.73,21,2850.04,0,-0.066,-0.14,15175.66,POL000871,0,0,15.24
CUST00872,28,F,123850.15,Lawyer,Chicago,708,TXN000872,374.03,Travel,2023-10-17 03:03:06,0,LOAN000872,154115.8,19,8511.86,0,-0.358,-0.0161,12983.91,POL000872,0,0,70.26
CUST00873,19,F,28992.71,Sales,New York,510,TXN000873,123.27,Online_Retail,2024-06-17 01:17:04,0,LOAN000873,45724.27,34,1545.62,0,1.227,0.1108,2211.86,POL000873,1569.74,1,96.39
CUST00874,29,F,53196.52,Teacher,Chicago,569,TXN000874,1,Entertainment,2024-05-04 13:35:52,0,LOAN000874,36125.14,29,1384.4,1,-1.21,-0.0181,7118.68,POL000874,0,0,47.15
CUST00875,39,M,93962.64,Lawyer,Boston,648,TXN000875,131.81,Travel,2024-12-29 05:39:46,0,LOAN000875,105789.39,52,2366.4,0,0.439,0.0464,5642.54,POL000875,0,0,85.98
CUST00876,66,F,29510.86,Retired,Austin,650,TXN000876,196.47,Utilities,2024-05-15 17:47:59,0,LOAN000876,31121.06,60,616.23,0,-1.37,-0.0224,4615.52,POL000876,0,0,58.52
CUST00877,32,M,38503.27,Clerk,Miami,566,TXN000877,280.18,Travel,2023-03-07 06:36:30,0,LOAN000877,7546.17,20,406.62,0,1.065,-0.0121,3107.48,POL000877,0,0,20.13
CUST00878,43,M,87096.49,Manager,Denver,616,TXN000878,39.05,Entertainment,2024-03-28 07:18:08,0,LOAN000878,73725.19,24,3323.64,0,-0.258,-0.1173,17174.36,POL000878,0,0,56.94
CUST00879,39,F,81729.12,Manager,Dallas,656,TXN000879,1,Online_Retail,2024-03-31 06:02:43,0,LOAN000879,100588.21,13,8051.64,0,1.269,0.0356,7011.94,POL000879,0,0,83.38
CUST00880,57,M,94138.65,Engineer,New York,699,TXN000880,46.01,Clothing,2023-07-21 00:45:59,0,LOAN000880,49136.86,39,1390.34,0,0.491,-0.029,6310.46,POL000880,464.73,1,5.09
CUST00881,75,F,23476.52,Retired,Chicago,615,TXN000881,9.35,Restaurant,2024-12-13 14:06:29,0,LOAN000881,19936.56,7,2921.65,0,-1.223,-0.0645,2858.83,POL000881,0,0,0.79
CUST00882,32,F,36010.41,Sales,Los Angeles,610,TXN000882,284.81,Travel,2024-09-23 06:42:14,0,LOAN000882,9248.76,32,321.06,0,1.425,0.0035,6873.39,POL000882,0,0,63.04
CUST00883,32,M,103364.59,Manager,Houston,672,TXN000883,52.12,Online_Retail,2023-02-28 05:51:44,0,LOAN000883,20020.8,15,1393.83,0,1.551,0.1183,14162.8,POL000883,0,0,71.31
CUST00884,55,M,71247.31,Engineer,Denver,655,TXN000884,20.67,Gas_Station,2023-01-17 22:23:05,0,LOAN000884,18641.86,40,523.03,0,0.882,0.1379,13812.4,POL000884,0,0,97.95
CUST00885,50,M,101993.63,Engineer,Miami,674,TXN000885,146.59,Utilities,2023-02-20 01:50:45,0,LOAN000885,160157.31,28,6181.52,0,-0.762,-0.0044,8309.33,POL000885,3578.5,1,84.86
CUST00886,67,M,32775.55,Retired,Philadelphia,653,TXN000886,354.6,Travel,2023-06-03 14:20:00,0,LOAN000886,11676.44,54,252.37,0,-0.306,-0.0294,5301.53,POL000886,0,0,73.71
CUST00887,48,F,25538.71,Service,Philadelphia,565,TXN000887,204.66,Clothing,2024-12-01 23:44:46,0,LOAN000887,26226.62,13,2121.3,0,0.145,-0.056,2140.54,POL000887,1582.59,1,59.58
CUST00888,34,F,79532.81,Manager,San Diego,618,TXN000888,1,Entertainment,2024-05-16 18:04:06,0,LOAN000888,37586.3,33,1266.42,0,-0.704,0.0094,8184.46,POL000888,0,0,55.43
CUST00889,48,F,135031.58,Lawyer,Austin,636,TXN000889,473.91,Travel,2023-12-11 10:09:32,0,LOAN000889,202246.08,28,7875.75,0,1.692,0.123,12166.84,POL000889,0,0,29.08
CUST00890,56,M,38580.81,Clerk,New York,646,TXN000890,99.19,Restaurant,2024-09-20 14:25:14,0,LOAN000890,9109.84,9,1042.3,0,0.144,-0.0095,5865.6,POL000890,0,0,48.75
CUST00891,52,M,100690.23,Lawyer,Austin,627,TXN000891,111.05,Utilities,2023-04-11 00:50:54,0,LOAN000891,71941.37,19,4026.15,0,-2.703,-0.173,9220.39,POL000891,578.11,1,48.61
CUST00892,47,M,118526.72,Lawyer,Chicago,727,TXN000892,116.26,Online_Retail,2023-03-13 10:36:21,0,LOAN000892,32029.46,58,629.55,0,0.339,0.0403,7052.98,POL000892,6077.47,1,59.1
CUST00893,56,F,119137.84,Manager,Miami,691,TXN000893,30.85,Gas_Station,2024-12-03 23:52:34,0,LOAN000893,107787.24,47,2587.96,0,-0.348,0.0423,12126.32,POL000893,7285.82,1,61.15
CUST00894,57,M,126783.91,Doctor,Dallas,704,TXN000894,327.85,Travel,2024-10-20 02:21:31,1,LOAN000894,89940.87,34,2879.88,0,-0.075,-0.0808,15586.06,POL000894,0,0,67.87
CUST00895,60,F,57232.37,Teacher,Philadelphia,628,TXN000895,120.37,Entertainment,2024-10-06 04:19:10,0,LOAN000895,8355.52,6,1422.96,0,-0.369,0.0015,7383.11,POL000895,0,0,81.67
CUST00896,49,M,114960.42,Engineer,Philadelphia,674,TXN000896,88.17,Restaurant,2024-09-20 06:45:01,0,LOAN000896,227223.71,9,25937.91,0,0.807,0.0387,7864.03,POL000896,0,0,48.79
CUST00897,37,F,126017.42,Manager,Dallas,712,TXN000897,80.34,Entertainment,2023-09-15 12:32:16,0,LOAN000897,249678.62,37,7381.17,0,1.12,0.0187,19718.42,POL000897,0,0,71.43
CUST00898,42,F,43047.78,Service,Denver,522,TXN000898,235.45,Travel,2023-04-06 04:04:52,0,LOAN000898,16231.39,38,496.74,1,0.283,-0.0339,6532.34,POL000898,2347.95,1,52.83
CUST00899,58,M,95603.98,Engineer,Los Angeles,719,TXN000899,51.59,Electronics,2023-02-03 03:55:01,0,LOAN000899,158179.33,54,3322.06,0,-0.339,0.044,12421.66,POL000899,0,0,42.2
CUST00900,27,M,29342.14,Clerk,Austin,563,TXN000900,83.32,Online_Retail,2023-12-25 01:34:05,0,LOAN000900,23774.75,31,859.54,0,-0.041,-0.021,2753.46,POL000900,0,0,31.59
CUST00901,45,F,106323.67,Doctor,Chicago,630,TXN000901,64.13,Gas_Station,2023-02-09 07:57:18,0,LOAN000901,182903.49,22,8916.06,0,0.02,-0.0739,15219.46,POL000901,0,0,6.35
CUST00902,34,F,57434.15,Teacher,San Francisco,563,TXN000902,1,Online_Retail,2023-05-11 11:32:44,0,LOAN000902,11694.87,44,311.61,0,-0.802,-0.1185,9762.98,POL000902,0,0,89.29
CUST00903,40,M,102949.57,Manager,Philadelphia,703,TXN000903,19.45,Pharmacy,2024-12-18 19:03:50,0,LOAN000903,191567.16,28,7343.65,0,0.579,0.0746,19746.22,POL000903,0,0,41.71
CUST00904,59,M,63375.83,Clerk,San Diego,623,TXN000904,106.31,Clothing,2024-03-21 17:58:36,0,LOAN000904,105093.26,37,3192.18,0,0.46,0.04,10857.51,POL000904,0,0,47.33
CUST00905,42,F,57634.59,Sales,Philadelphia,577,TXN000905,20.15,Pharmacy,2023-12-03 10:37:12,0,LOAN000905,81738.01,57,1746.35,0,1.54,0.0352,11015.78,POL000905,596.69,1,49.48
CUST00906,40,M,87422.99,Doctor,Miami,671,TXN000906,34.15,Grocery,2024-09-30 05:19:33,0,LOAN000906,83499.18,20,4419.49,0,1.255,0.0031,5231.75,POL000906,0,0,93.9
CUST00907,19,F,30259.74,Student,Phoenix,548,TXN000907,128.82,Utilities,2024-07-16 16:22:11,0,LOAN000907,15042.67,18,896.78,0,-0.686,-0.0402,5561.3,POL000907,3978.42,1,34.68
CUST00908,51,F,36417.65,Clerk,Houston,580,TXN000908,12.69,Gas_Station,2023-11-03 19:18:33,0,LOAN000908,17743.5,7,2606.25,0,0.82,-0.0374,4322.09,POL000908,0,0,69.75
